trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
route_020_inbound,06:1720:00,06:1720:00,stop_20_055,345,0.024335658254016
route_020_inbound,06:1730:00,06:1730:00,stop_20_053,347,0.0234343375779445
route_020_inbound,06:1740:00,06:1740:00,stop_20_051,349,0.0225330169018634
route_020_inbound,06:1750:00,06:1750:00,stop_20_049,351,0.0216316962257959
route_020_inbound,06:1760:00,06:1760:00,stop_20_047,353,0.0207303755497152
route_020_inbound,06:1770:00,06:1770:00,stop_20_045,355,0.0198290548736428
route_020_inbound,06:1780:00,06:1780:00,stop_20_043,357,0.0189277341975636
route_020_inbound,06:1790:00,06:1790:00,stop_20_041,359,0.0180264135214913
route_020_inbound,06:1800:00,06:1800:00,stop_20_039,361,0.0171250928454163
route_020_inbound,06:1810:00,06:1810:00,stop_20_037,363,0.0162237721693391
route_020_inbound,06:1820:00,06:1820:00,stop_20_035,365,0.0153224514932675
route_020_inbound,06:1830:00,06:1830:00,stop_20_033,367,0.0144211308171907
route_020_inbound,06:1840:00,06:1840:00,stop_20_031,369,0.0135198101411207
route_020_inbound,06:1850:00,06:1850:00,stop_20_029,371,0.0126184894650465
route_020_inbound,06:1860:00,06:1860:00,stop_20_027,373,0.0117171687889656
route_020_inbound,06:1870:00,06:1870:00,stop_20_025,375,0.0108158481129008
route_020_inbound,06:1880:00,06:1880:00,stop_20_023,377,0.00991452743682
route_020_inbound,06:1890:00,06:1890:00,stop_20_021,379,0.0090132067607473
route_020_inbound,06:1900:00,06:1900:00,stop_20_019,381,0.0081118860846739
route_020_inbound,06:1910:00,06:1910:00,stop_20_017,383,0.007210565408595
route_020_inbound,06:1920:00,06:1920:00,stop_20_015,385,0.0063092447325216
route_020_inbound,06:1930:00,06:1930:00,stop_20_013,387,0.0054079240564491
route_020_inbound,06:1940:00,06:1940:00,stop_20_011,389,0.0045066033803764
route_020_inbound,06:1950:00,06:1950:00,stop_20_009,391,0.003605282704298
route_020_inbound,06:1960:00,06:1960:00,stop_20_007,393,0.0027039620282239
route_020_inbound,06:1970:00,06:1970:00,stop_20_005,395,0.0018026413521498
route_020_inbound,06:1980:00,06:1980:00,stop_20_003,397,0.0009013206760741
route_020_inbound,06:1990:00,06:1990:00,stop_20_400,399,0.0
route_020_inbound,06:1995:00,06:1995:00,stop_20_001,400,0.0
route_021_outbound,06:00:00,06:00:00,stop_21_001,1,0.0
route_021_outbound,06:10:00,06:10:00,stop_21_003,3,0.000901963276377
route_021_outbound,06:20:00,06:20:00,stop_21_005,5,0.0018039265527498
route_021_outbound,06:30:00,06:30:00,stop_21_007,7,0.0027058898291268
route_021_outbound,06:40:00,06:40:00,stop_21_009,9,0.0036078531055038
route_021_outbound,06:50:00,06:50:00,stop_21_011,11,0.004509816381875
route_021_outbound,06:60:00,06:60:00,stop_21_013,13,0.0054117796582536
route_021_outbound,06:70:00,06:70:00,stop_21_015,15,0.0063137429346307
route_021_outbound,06:80:00,06:80:00,stop_21_017,17,0.0072157062110018
route_021_outbound,06:90:00,06:90:00,stop_21_019,19,0.0081176694873805
route_021_outbound,06:100:00,06:100:00,stop_21_021,21,0.0090196327637543
route_021_outbound,06:110:00,06:110:00,stop_21_023,23,0.0099215960401295
route_021_outbound,06:120:00,06:120:00,stop_21_025,25,0.0108235593165103
route_021_outbound,06:130:00,06:130:00,stop_21_027,27,0.0117255225928855
route_021_outbound,06:140:00,06:140:00,stop_21_029,29,0.0126274858692592
route_021_outbound,06:150:00,06:150:00,stop_21_031,31,0.0135294491456344
route_021_outbound,06:160:00,06:160:00,stop_21_033,33,0.0144314124220097
route_021_outbound,06:170:00,06:170:00,stop_21_035,35,0.0153333756983834
route_021_outbound,06:180:00,06:180:00,stop_21_037,37,0.0162353389747586
route_021_outbound,06:190:00,06:190:00,stop_21_039,39,0.0171373022511393
route_021_outbound,06:200:00,06:200:00,stop_21_041,41,0.0180392655275146
route_021_outbound,06:210:00,06:210:00,stop_21_043,43,0.0189412288038882
route_021_outbound,06:220:00,06:220:00,stop_21_045,45,0.0198431920802635
route_021_outbound,06:230:00,06:230:00,stop_21_047,47,0.0207451553566387
route_021_outbound,06:240:00,06:240:00,stop_21_049,49,0.0216471186330124
route_021_outbound,06:250:00,06:250:00,stop_21_051,51,0.0225490819093947
route_021_outbound,06:260:00,06:260:00,stop_21_053,53,0.0234510451857684
route_021_outbound,06:270:00,06:270:00,stop_21_055,55,0.0243530084621436
route_021_outbound,06:280:00,06:280:00,stop_21_057,57,0.0252549717385173
route_021_outbound,06:290:00,06:290:00,stop_21_059,59,0.0261569350148925
route_021_outbound,06:300:00,06:300:00,stop_21_061,61,0.0270588982912678
route_021_outbound,06:310:00,06:310:00,stop_21_063,63,0.0279608615676428
route_021_outbound,06:320:00,06:320:00,stop_21_065,65,0.0288628248440235
route_021_outbound,06:330:00,06:330:00,stop_21_067,67,0.0297647881203957
route_021_outbound,06:340:00,06:340:00,stop_21_069,69,0.0306667513967703
route_021_outbound,06:350:00,06:350:00,stop_21_071,71,0.0315687146731469
route_021_outbound,06:360:00,06:360:00,stop_21_073,73,0.0324706779495245
route_021_outbound,06:370:00,06:370:00,stop_21_075,75,0.0333726412258963
route_021_outbound,06:380:00,06:380:00,stop_21_077,77,0.0342746045022783
route_021_outbound,06:390:00,06:390:00,stop_21_079,79,0.0351765677786495
route_021_outbound,06:400:00,06:400:00,stop_21_081,81,0.0360785310550213
route_021_outbound,06:410:00,06:410:00,stop_21_083,83,0.0369804943314026
route_021_outbound,06:420:00,06:420:00,stop_21_085,85,0.0378824576077775
route_021_outbound,06:430:00,06:430:00,stop_21_087,87,0.0387844208841526
route_021_outbound,06:440:00,06:440:00,stop_21_089,89,0.0396863841605284
route_021_outbound,06:450:00,06:450:00,stop_21_091,91,0.0405883474369027
route_021_outbound,06:460:00,06:460:00,stop_21_093,93,0.0414903107132758
route_021_outbound,06:470:00,06:470:00,stop_21_095,95,0.0423922739896604
route_021_outbound,06:480:00,06:480:00,stop_21_097,97,0.043294237266032
route_021_outbound,06:490:00,06:490:00,stop_21_099,99,0.0441962005424067
route_021_outbound,06:500:00,06:500:00,stop_21_101,101,0.045098163818782
route_021_outbound,06:510:00,06:510:00,stop_21_103,103,0.0460001270951592
route_021_outbound,06:520:00,06:520:00,stop_21_105,105,0.0469020903715345
route_021_outbound,06:530:00,06:530:00,stop_21_107,107,0.0478040536479088
route_021_outbound,06:540:00,06:540:00,stop_21_109,109,0.0487060169242841
route_021_outbound,06:550:00,06:550:00,stop_21_111,111,0.0496079802006595
route_021_outbound,06:560:00,06:560:00,stop_21_113,113,0.0505099434770355
route_021_outbound,06:570:00,06:570:00,stop_21_115,115,0.0514119067534109
route_021_outbound,06:580:00,06:580:00,stop_21_117,117,0.0523138700297862
route_021_outbound,06:590:00,06:590:00,stop_21_119,119,0.0532158333061641
route_021_outbound,06:600:00,06:600:00,stop_21_121,121,0.0541177965825394
route_021_outbound,06:610:00,06:610:00,stop_21_123,123,0.0550197598589147
route_021_outbound,06:620:00,06:620:00,stop_21_125,125,0.0559217231352908
route_021_outbound,06:630:00,06:630:00,stop_21_127,127,0.0568236864116661
route_021_outbound,06:640:00,06:640:00,stop_21_129,129,0.0577256496880414
route_021_outbound,06:650:00,06:650:00,stop_21_131,131,0.0586276129644168
route_021_outbound,06:660:00,06:660:00,stop_21_133,133,0.0595295762407929
route_021_outbound,06:670:00,06:670:00,stop_21_135,135,0.0604315395171682
route_021_outbound,06:680:00,06:680:00,stop_21_137,137,0.0613335027935435
route_021_outbound,06:690:00,06:690:00,stop_21_139,139,0.0622354660699196
route_021_outbound,06:700:00,06:700:00,stop_21_141,141,0.0631374293462944
route_021_outbound,06:710:00,06:710:00,stop_21_143,143,0.0640393926226717
route_021_outbound,06:720:00,06:720:00,stop_21_145,145,0.064941355899047
route_021_outbound,06:730:00,06:730:00,stop_21_147,147,0.0658433191754224
route_021_outbound,06:740:00,06:740:00,stop_21_149,149,0.0667452824517974
route_021_outbound,06:750:00,06:750:00,stop_21_151,151,0.0676472457281741
route_021_outbound,06:760:00,06:760:00,stop_21_153,153,0.0685492090045486
route_021_outbound,06:770:00,06:770:00,stop_21_155,155,0.0694511722809253
route_021_outbound,06:780:00,06:780:00,stop_21_157,157,0.0703531355572997
route_021_outbound,06:790:00,06:790:00,stop_21_159,159,0.071255098833676
route_021_outbound,06:800:00,06:800:00,stop_21_161,161,0.0721570621100519
route_021_outbound,06:810:00,06:810:00,stop_21_163,163,0.0730590253864265
route_021_outbound,06:820:00,06:820:00,stop_21_165,165,0.0739609886628028
route_021_outbound,06:830:00,06:830:00,stop_21_167,167,0.0748629519391792
route_021_outbound,06:840:00,06:840:00,stop_21_169,169,0.0757649152155537
route_021_outbound,06:850:00,06:850:00,stop_21_171,171,0.0766668784919301
route_021_outbound,06:860:00,06:860:00,stop_21_173,173,0.077568841768306
route_021_outbound,06:870:00,06:870:00,stop_21_175,175,0.0784708050446806
route_021_outbound,06:880:00,06:880:00,stop_21_177,177,0.0793727683210569
route_021_outbound,06:890:00,06:890:00,stop_21_179,179,0.0802747315974315
route_021_outbound,06:900:00,06:900:00,stop_21_181,181,0.0811766948738085
route_021_outbound,06:910:00,06:910:00,stop_21_183,183,0.0820786581501829
route_021_outbound,06:920:00,06:920:00,stop_21_185,185,0.0829806214265592
route_021_outbound,06:930:00,06:930:00,stop_21_187,187,0.0838825847029354
route_021_outbound,06:940:00,06:940:00,stop_21_189,189,0.0847845479793111
route_021_outbound,06:950:00,06:950:00,stop_21_191,191,0.0856865112556852
route_021_outbound,06:960:00,06:960:00,stop_21_193,193,0.0865884745320611
route_021_outbound,06:970:00,06:970:00,stop_21_195,195,0.0874904378084371
route_021_outbound,06:980:00,06:980:00,stop_21_197,197,0.0883924010848131
route_021_outbound,06:990:00,06:990:00,stop_21_199,199,0.089294364361189
route_021_outbound,06:1000:00,06:1000:00,stop_21_201,201,0.0901963276375639
route_021_outbound,06:1010:00,06:1010:00,stop_21_203,203,0.0910982909139399
route_021_outbound,06:1020:00,06:1020:00,stop_21_205,205,0.0920002541903159
route_021_outbound,06:1030:00,06:1030:00,stop_21_207,207,0.0929022174666916
route_021_outbound,06:1040:00,06:1040:00,stop_21_209,209,0.0938041807430674
route_021_outbound,06:1050:00,06:1050:00,stop_21_211,211,0.0947061440194432
route_021_outbound,06:1060:00,06:1060:00,stop_21_213,213,0.0956081072958167
route_021_outbound,06:1070:00,06:1070:00,stop_21_215,215,0.0965100705721929
route_021_outbound,06:1080:00,06:1080:00,stop_21_217,217,0.0974120338485691
route_021_outbound,06:1090:00,06:1090:00,stop_21_219,219,0.098313997124946
route_021_outbound,06:1100:00,06:1100:00,stop_21_221,221,0.0992159604013144
route_021_outbound,06:1110:00,06:1110:00,stop_21_223,223,0.1001179236776974
route_021_outbound,06:1120:00,06:1120:00,stop_21_225,225,0.1010198869540709
route_021_outbound,06:1130:00,06:1130:00,stop_21_227,227,0.1019218502304463
route_021_outbound,06:1140:00,06:1140:00,stop_21_229,229,0.1028238135068216
route_021_outbound,06:1150:00,06:1150:00,stop_21_231,231,0.103725776783197
route_021_outbound,06:1160:00,06:1160:00,stop_21_233,233,0.104627740059575
route_021_outbound,06:1170:00,06:1170:00,stop_21_235,235,0.1055297033359515
route_021_outbound,06:1180:00,06:1180:00,stop_21_237,237,0.1064316666123256
route_021_outbound,06:1190:00,06:1190:00,stop_21_239,239,0.1073336298887031
route_021_outbound,06:1200:00,06:1200:00,stop_21_241,241,0.108235593165075
route_021_outbound,06:1210:00,06:1210:00,stop_21_243,243,0.1091375564414529
route_021_outbound,06:1220:00,06:1220:00,stop_21_245,245,0.1100395197178291
route_021_outbound,06:1230:00,06:1230:00,stop_21_247,247,0.1109414829942043
route_021_outbound,06:1240:00,06:1240:00,stop_21_249,249,0.1118434462705803
route_021_outbound,06:1250:00,06:1250:00,stop_21_251,251,0.1127454095469548
route_021_outbound,06:1260:00,06:1260:00,stop_21_253,253,0.1136473728233308
route_021_outbound,06:1270:00,06:1270:00,stop_21_255,255,0.1145493360997068
route_021_outbound,06:1280:00,06:1280:00,stop_21_257,257,0.1154512993760813
route_021_outbound,06:1290:00,06:1290:00,stop_21_259,259,0.1163532626524573
route_021_outbound,06:1300:00,06:1300:00,stop_21_261,261,0.1172552259288333
route_021_outbound,06:1310:00,06:1310:00,stop_21_263,263,0.1181571892052078
route_021_outbound,06:1320:00,06:1320:00,stop_21_265,265,0.1190591524815838
route_021_outbound,06:1330:00,06:1330:00,stop_21_267,267,0.1199611157579598
route_021_outbound,06:1340:00,06:1340:00,stop_21_269,269,0.1208630790343343
route_021_outbound,06:1350:00,06:1350:00,stop_21_271,271,0.1217650423107106
route_021_outbound,06:1360:00,06:1360:00,stop_21_273,273,0.1226670055870843
route_021_outbound,06:1370:00,06:1370:00,stop_21_275,275,0.1235689688634611
route_021_outbound,06:1380:00,06:1380:00,stop_21_277,277,0.124470932139838
route_021_outbound,06:1390:00,06:1390:00,stop_21_279,279,0.1253728954162148
route_021_outbound,06:1400:00,06:1400:00,stop_21_281,281,0.1262748586925917
route_021_outbound,06:1410:00,06:1410:00,stop_21_283,283,0.1271768219689667
route_021_outbound,06:1420:00,06:1420:00,stop_21_285,285,0.1280787852453421
route_021_outbound,06:1430:00,06:1430:00,stop_21_287,287,0.1289807485217191
route_021_outbound,06:1440:00,06:1440:00,stop_21_289,289,0.1298827117980907
route_021_outbound,06:1450:00,06:1450:00,stop_21_291,291,0.1307846750744677
route_021_outbound,06:1460:00,06:1460:00,stop_21_293,293,0.1316866383508463
route_021_outbound,06:1470:00,06:1470:00,stop_21_295,295,0.1325886016272163
route_021_outbound,06:1480:00,06:1480:00,stop_21_297,297,0.1334905649035956
route_021_outbound,06:1490:00,06:1490:00,stop_21_299,299,0.1343925281799738
route_021_outbound,06:1500:00,06:1500:00,stop_21_301,301,0.1352944914563461
route_021_outbound,06:1510:00,06:1510:00,stop_21_303,303,0.1361964547327243
route_021_outbound,06:1520:00,06:1520:00,stop_21_305,305,0.1370984180090965
route_021_outbound,06:1530:00,06:1530:00,stop_21_307,307,0.1380003812854748
route_021_outbound,06:1540:00,06:1540:00,stop_21_309,309,0.138902344561847
route_021_outbound,06:1550:00,06:1550:00,stop_21_311,311,0.1398043078382252
route_021_outbound,06:1560:00,06:1560:00,stop_21_313,313,0.1407062711145975
route_021_outbound,06:1570:00,06:1570:00,stop_21_315,315,0.141608234390976
route_021_inbound,06:00:00,06:00:00,stop_21_315,1,0.141608234390976
route_021_inbound,06:10:00,06:10:00,stop_21_313,3,0.1407062711145975
route_021_inbound,06:20:00,06:20:00,stop_21_311,5,0.1398043078382252
route_021_inbound,06:30:00,06:30:00,stop_21_309,7,0.138902344561847
route_021_inbound,06:40:00,06:40:00,stop_21_307,9,0.1380003812854748
route_021_inbound,06:50:00,06:50:00,stop_21_305,11,0.1370984180090965
route_021_inbound,06:60:00,06:60:00,stop_21_303,13,0.1361964547327243
route_021_inbound,06:70:00,06:70:00,stop_21_301,15,0.1352944914563461
route_021_inbound,06:80:00,06:80:00,stop_21_299,17,0.1343925281799738
route_021_inbound,06:90:00,06:90:00,stop_21_297,19,0.1334905649035956
route_021_inbound,06:100:00,06:100:00,stop_21_295,21,0.1325886016272163
route_021_inbound,06:110:00,06:110:00,stop_21_293,23,0.1316866383508463
route_021_inbound,06:120:00,06:120:00,stop_21_291,25,0.1307846750744677
route_021_inbound,06:130:00,06:130:00,stop_21_289,27,0.1298827117980907
route_021_inbound,06:140:00,06:140:00,stop_21_287,29,0.1289807485217191
route_021_inbound,06:150:00,06:150:00,stop_21_285,31,0.1280787852453421
route_021_inbound,06:160:00,06:160:00,stop_21_283,33,0.1271768219689667
route_021_inbound,06:170:00,06:170:00,stop_21_281,35,0.1262748586925917
route_021_inbound,06:180:00,06:180:00,stop_21_279,37,0.1253728954162148
route_021_inbound,06:190:00,06:190:00,stop_21_277,39,0.124470932139838
route_021_inbound,06:200:00,06:200:00,stop_21_275,41,0.1235689688634611
route_021_inbound,06:210:00,06:210:00,stop_21_273,43,0.1226670055870843
route_021_inbound,06:220:00,06:220:00,stop_21_271,45,0.1217650423107106
route_021_inbound,06:230:00,06:230:00,stop_21_269,47,0.1208630790343343
route_021_inbound,06:240:00,06:240:00,stop_21_267,49,0.1199611157579598
route_021_inbound,06:250:00,06:250:00,stop_21_265,51,0.1190591524815838
route_021_inbound,06:260:00,06:260:00,stop_21_263,53,0.1181571892052078
route_021_inbound,06:270:00,06:270:00,stop_21_261,55,0.1172552259288333
route_021_inbound,06:280:00,06:280:00,stop_21_259,57,0.1163532626524573
route_021_inbound,06:290:00,06:290:00,stop_21_257,59,0.1154512993760813
route_021_inbound,06:300:00,06:300:00,stop_21_255,61,0.1145493360997068
route_021_inbound,06:310:00,06:310:00,stop_21_253,63,0.1136473728233308
route_021_inbound,06:320:00,06:320:00,stop_21_251,65,0.1127454095469548
route_021_inbound,06:330:00,06:330:00,stop_21_249,67,0.1118434462705803
route_021_inbound,06:340:00,06:340:00,stop_21_247,69,0.1109414829942043
route_021_inbound,06:350:00,06:350:00,stop_21_245,71,0.1100395197178291
route_021_inbound,06:360:00,06:360:00,stop_21_243,73,0.1091375564414529
route_021_inbound,06:370:00,06:370:00,stop_21_241,75,0.108235593165075
route_021_inbound,06:380:00,06:380:00,stop_21_239,77,0.1073336298887031
route_021_inbound,06:390:00,06:390:00,stop_21_237,79,0.1064316666123256
route_021_inbound,06:400:00,06:400:00,stop_21_235,81,0.1055297033359515
route_021_inbound,06:410:00,06:410:00,stop_21_233,83,0.104627740059575
route_021_inbound,06:420:00,06:420:00,stop_21_231,85,0.103725776783197
route_021_inbound,06:430:00,06:430:00,stop_21_229,87,0.1028238135068216
route_021_inbound,06:440:00,06:440:00,stop_21_227,89,0.1019218502304463
route_021_inbound,06:450:00,06:450:00,stop_21_225,91,0.1010198869540709
route_021_inbound,06:460:00,06:460:00,stop_21_223,93,0.1001179236776974
route_021_inbound,06:470:00,06:470:00,stop_21_221,95,0.0992159604013144
route_021_inbound,06:480:00,06:480:00,stop_21_219,97,0.098313997124946
route_021_inbound,06:490:00,06:490:00,stop_21_217,99,0.0974120338485691
route_021_inbound,06:500:00,06:500:00,stop_21_215,101,0.0965100705721929
route_021_inbound,06:510:00,06:510:00,stop_21_213,103,0.0956081072958167
route_021_inbound,06:520:00,06:520:00,stop_21_211,105,0.0947061440194432
route_021_inbound,06:530:00,06:530:00,stop_21_209,107,0.0938041807430674
route_021_inbound,06:540:00,06:540:00,stop_21_207,109,0.0929022174666916
route_021_inbound,06:550:00,06:550:00,stop_21_205,111,0.0920002541903159
route_021_inbound,06:560:00,06:560:00,stop_21_203,113,0.0910982909139399
route_021_inbound,06:570:00,06:570:00,stop_21_201,115,0.0901963276375639
route_021_inbound,06:580:00,06:580:00,stop_21_199,117,0.089294364361189
route_021_inbound,06:590:00,06:590:00,stop_21_197,119,0.0883924010848131
route_021_inbound,06:600:00,06:600:00,stop_21_195,121,0.0874904378084371
route_021_inbound,06:610:00,06:610:00,stop_21_193,123,0.0865884745320611
route_021_inbound,06:620:00,06:620:00,stop_21_191,125,0.0856865112556852
route_021_inbound,06:630:00,06:630:00,stop_21_189,127,0.0847845479793111
route_021_inbound,06:640:00,06:640:00,stop_21_187,129,0.0838825847029354
route_021_inbound,06:650:00,06:650:00,stop_21_185,131,0.0829806214265592
route_021_inbound,06:660:00,06:660:00,stop_21_183,133,0.0820786581501829
route_021_inbound,06:670:00,06:670:00,stop_21_181,135,0.0811766948738085
route_021_inbound,06:680:00,06:680:00,stop_21_179,137,0.0802747315974315
route_021_inbound,06:690:00,06:690:00,stop_21_177,139,0.0793727683210569
route_021_inbound,06:700:00,06:700:00,stop_21_175,141,0.0784708050446806
route_021_inbound,06:710:00,06:710:00,stop_21_173,143,0.077568841768306
route_021_inbound,06:720:00,06:720:00,stop_21_171,145,0.0766668784919301
route_021_inbound,06:730:00,06:730:00,stop_21_169,147,0.0757649152155537
route_021_inbound,06:740:00,06:740:00,stop_21_167,149,0.0748629519391792
route_021_inbound,06:750:00,06:750:00,stop_21_165,151,0.0739609886628028
route_021_inbound,06:760:00,06:760:00,stop_21_163,153,0.0730590253864265
route_021_inbound,06:770:00,06:770:00,stop_21_161,155,0.0721570621100519
route_021_inbound,06:780:00,06:780:00,stop_21_159,157,0.071255098833676
route_021_inbound,06:790:00,06:790:00,stop_21_157,159,0.0703531355572997
route_021_inbound,06:800:00,06:800:00,stop_21_155,161,0.0694511722809253
route_021_inbound,06:810:00,06:810:00,stop_21_153,163,0.0685492090045486
route_021_inbound,06:820:00,06:820:00,stop_21_151,165,0.0676472457281741
route_021_inbound,06:830:00,06:830:00,stop_21_149,167,0.0667452824517974
route_021_inbound,06:840:00,06:840:00,stop_21_147,169,0.0658433191754224
route_021_inbound,06:850:00,06:850:00,stop_21_145,171,0.064941355899047
route_021_inbound,06:860:00,06:860:00,stop_21_143,173,0.0640393926226717
route_021_inbound,06:870:00,06:870:00,stop_21_141,175,0.0631374293462944
route_021_inbound,06:880:00,06:880:00,stop_21_139,177,0.0622354660699196
route_021_inbound,06:890:00,06:890:00,stop_21_137,179,0.0613335027935435
route_021_inbound,06:900:00,06:900:00,stop_21_135,181,0.0604315395171682
route_021_inbound,06:910:00,06:910:00,stop_21_133,183,0.0595295762407929
route_021_inbound,06:920:00,06:920:00,stop_21_131,185,0.0586276129644168
route_021_inbound,06:930:00,06:930:00,stop_21_129,187,0.0577256496880414
route_021_inbound,06:940:00,06:940:00,stop_21_127,189,0.0568236864116661
route_021_inbound,06:950:00,06:950:00,stop_21_125,191,0.0559217231352908
route_021_inbound,06:960:00,06:960:00,stop_21_123,193,0.0550197598589147
route_021_inbound,06:970:00,06:970:00,stop_21_121,195,0.0541177965825394
route_021_inbound,06:980:00,06:980:00,stop_21_119,197,0.0532158333061641
route_021_inbound,06:990:00,06:990:00,stop_21_117,199,0.0523138700297862
route_021_inbound,06:1000:00,06:1000:00,stop_21_115,201,0.0514119067534109
route_021_inbound,06:1010:00,06:1010:00,stop_21_113,203,0.0505099434770355
route_021_inbound,06:1020:00,06:1020:00,stop_21_111,205,0.0496079802006595
route_021_inbound,06:1030:00,06:1030:00,stop_21_109,207,0.0487060169242841
route_021_inbound,06:1040:00,06:1040:00,stop_21_107,209,0.0478040536479088
route_021_inbound,06:1050:00,06:1050:00,stop_21_105,211,0.0469020903715345
route_021_inbound,06:1060:00,06:1060:00,stop_21_103,213,0.0460001270951592
route_021_inbound,06:1070:00,06:1070:00,stop_21_101,215,0.045098163818782
route_021_inbound,06:1080:00,06:1080:00,stop_21_099,217,0.0441962005424067
route_021_inbound,06:1090:00,06:1090:00,stop_21_097,219,0.043294237266032
route_021_inbound,06:1100:00,06:1100:00,stop_21_095,221,0.0423922739896604
route_021_inbound,06:1110:00,06:1110:00,stop_21_093,223,0.0414903107132758
route_021_inbound,06:1120:00,06:1120:00,stop_21_091,225,0.0405883474369027
route_021_inbound,06:1130:00,06:1130:00,stop_21_089,227,0.0396863841605284
route_021_inbound,06:1140:00,06:1140:00,stop_21_087,229,0.0387844208841526
route_021_inbound,06:1150:00,06:1150:00,stop_21_085,231,0.0378824576077775
route_021_inbound,06:1160:00,06:1160:00,stop_21_083,233,0.0369804943314026
route_021_inbound,06:1170:00,06:1170:00,stop_21_081,235,0.0360785310550213
route_021_inbound,06:1180:00,06:1180:00,stop_21_079,237,0.0351765677786495
route_021_inbound,06:1190:00,06:1190:00,stop_21_077,239,0.0342746045022783
route_021_inbound,06:1200:00,06:1200:00,stop_21_075,241,0.0333726412258963
route_021_inbound,06:1210:00,06:1210:00,stop_21_073,243,0.0324706779495245
route_021_inbound,06:1220:00,06:1220:00,stop_21_071,245,0.0315687146731469
route_021_inbound,06:1230:00,06:1230:00,stop_21_069,247,0.0306667513967703
route_021_inbound,06:1240:00,06:1240:00,stop_21_067,249,0.0297647881203957
route_021_inbound,06:1250:00,06:1250:00,stop_21_065,251,0.0288628248440235
route_021_inbound,06:1260:00,06:1260:00,stop_21_063,253,0.0279608615676428
route_021_inbound,06:1270:00,06:1270:00,stop_21_061,255,0.0270588982912678
route_021_inbound,06:1280:00,06:1280:00,stop_21_059,257,0.0261569350148925
route_021_inbound,06:1290:00,06:1290:00,stop_21_057,259,0.0252549717385173
route_021_inbound,06:1300:00,06:1300:00,stop_21_055,261,0.0243530084621436
route_021_inbound,06:1310:00,06:1310:00,stop_21_053,263,0.0234510451857684
route_021_inbound,06:1320:00,06:1320:00,stop_21_051,265,0.0225490819093947
route_021_inbound,06:1330:00,06:1330:00,stop_21_049,267,0.0216471186330124
route_021_inbound,06:1340:00,06:1340:00,stop_21_047,269,0.0207451553566387
route_021_inbound,06:1350:00,06:1350:00,stop_21_045,271,0.0198431920802635
route_021_inbound,06:1360:00,06:1360:00,stop_21_043,273,0.0189412288038882
route_021_inbound,06:1370:00,06:1370:00,stop_21_041,275,0.0180392655275146
route_021_inbound,06:1380:00,06:1380:00,stop_21_039,277,0.0171373022511393
route_021_inbound,06:1390:00,06:1390:00,stop_21_037,279,0.0162353389747586
route_021_inbound,06:1400:00,06:1400:00,stop_21_035,281,0.0153333756983834
route_021_inbound,06:1410:00,06:1410:00,stop_21_033,283,0.0144314124220097
route_021_inbound,06:1420:00,06:1420:00,stop_21_031,285,0.0135294491456344
route_021_inbound,06:1430:00,06:1430:00,stop_21_029,287,0.0126274858692592
route_021_inbound,06:1440:00,06:1440:00,stop_21_027,289,0.0117255225928855
route_021_inbound,06:1450:00,06:1450:00,stop_21_025,291,0.0108235593165103
route_021_inbound,06:1460:00,06:1460:00,stop_21_023,293,0.0099215960401295
route_021_inbound,06:1470:00,06:1470:00,stop_21_021,295,0.0090196327637543
route_021_inbound,06:1480:00,06:1480:00,stop_21_019,297,0.0081176694873805
route_021_inbound,06:1490:00,06:1490:00,stop_21_017,299,0.0072157062110018
route_021_inbound,06:1500:00,06:1500:00,stop_21_015,301,0.0063137429346307
route_021_inbound,06:1510:00,06:1510:00,stop_21_013,303,0.0054117796582536
route_021_inbound,06:1520:00,06:1520:00,stop_21_011,305,0.004509816381875
route_021_inbound,06:1530:00,06:1530:00,stop_21_009,307,0.0036078531055038
route_021_inbound,06:1540:00,06:1540:00,stop_21_007,309,0.0027058898291268
route_021_inbound,06:1550:00,06:1550:00,stop_21_005,311,0.0018039265527498
route_021_inbound,06:1560:00,06:1560:00,stop_21_003,313,0.000901963276377
route_021_inbound,06:1570:00,06:1570:00,stop_21_001,315,0.0
route_022_outbound,06:00:00,06:00:00,stop_22_001,1,0.0
route_022_outbound,06:10:00,06:10:00,stop_22_003,3,0.0009151893816095
route_022_outbound,06:20:00,06:20:00,stop_22_005,5,0.0018303787632219
route_022_outbound,06:30:00,06:30:00,stop_22_007,7,0.0027455681448325
route_022_outbound,06:40:00,06:40:00,stop_22_009,9,0.003660757526443
route_022_outbound,06:50:00,06:50:00,stop_22_011,11,0.0045759469080536
route_022_outbound,06:60:00,06:60:00,stop_22_013,13,0.0054911362896641
route_022_outbound,06:70:00,06:70:00,stop_22_015,15,0.0064063256712762
route_022_outbound,06:80:00,06:80:00,stop_22_017,17,0.0073215150528861
route_022_outbound,06:90:00,06:90:00,stop_22_019,19,0.0082367044344961
route_022_outbound,06:100:00,06:100:00,stop_22_021,21,0.009151893816106
route_022_outbound,06:110:00,06:110:00,stop_22_023,23,0.010067083197716
route_022_outbound,06:120:00,06:120:00,stop_22_025,25,0.0109822725793259
route_022_outbound,06:130:00,06:130:00,stop_22_027,27,0.0118974619609374
route_022_outbound,06:140:00,06:140:00,stop_22_029,29,0.0128126513425535
route_022_outbound,06:150:00,06:150:00,stop_22_031,31,0.0137278407241634
