stop_id,stop_name,stop_lat,stop_lon
LTFRB_1805,"R.Papa, Manila",14.6031,120.989
LTFRB_1806,"G Tuazon, Manila",14.6045,120.999
LTFRB_1807,"G Tuazon / Vicente G Cruz Intersection, Manila",14.6056,121.001
LTFRB_1808,"Vicente G Cruz, Manila",14.6078,120.999
LTFRB_1809,"M. dela Fuente, Manila",14.6064,120.999
LTFRB_1810,"M. dela Fuente, Manila",14.6095,120.996
LTFRB_1811,"Vicente G Cruz, Manila",14.6102,120.997
LTFRB_1812,"G Tuazon, Manila",14.6068,121.003
LTFRB_1813,"G Tuazon / Masbate Intersection, Manila",14.6087,121.004
LTFRB_1814,"G Tuazon / Gerardo Intersection, Manila",14.6109,121.005
LTFRB_1815,"G Tuazon / Bataan Intersection, Manila",14.6122,121.007
LTFRB_1816,"G Tuazon / Union Civica Intersection, Manila",14.6137,121.008
LTFRB_1817,Unang Hakbang / Luzon Ave,14.6121,121.009
LTFRB_1818,"Ramon Magsaysay Blvd, Manila",14.6016,121.002
LTFRB_1819,"Lardizabal, Manila",14.603,121.001
LTFRB_1820,"Pureza Extension / Ramon Magsaysay Blvd Intersection, Manila",14.6019,121.004
LTFRB_1821,"Paltok / Ramon Magsaysay Blvd Intersection, Manila",14.6023,121.008
LTFRB_1822,"Ramon Magsaysay Blvd / Altura Intersection, Manila",14.6023,121.01
LTFRB_1823,"Manga Ave / Buenos Aires Street Intersection, Manila",14.6032,121.012
LTFRB_1824,"A Santol / Sociego Intersection, Manila",14.604,121.014
LTFRB_1825,"L Roces, Quezon City",14.6072,121.014
LTFRB_1830,"Ramon Magsaysay Blvd, Manila",14.6027,121.015
LTFRB_1831,"Sociego, Quezon City",14.6041,121.017
LTFRB_1832,"Aurora Blvd, Quezon City",14.6058,121.019
LTFRB_1843,"Guadalcanal St, Manila",14.6007,121.017
LTFRB_1844,Valenzuela Extension / Victorio Mapa Blvd,14.5977,121.018
LTFRB_1845,"Old Sta. Mesa, Manila",14.5996,121.015
LTFRB_1846,"Internet Cafe, Old Sta. Mesa, Manila",14.6011,121.013
LTFRB_1847,"City Oil, Old Sta. Mesa, Manila",14.601,121.02
LTFRB_1848,"N.Domingo / San Perfecto Intersection, Manila",14.6029,121.021
LTFRB_1853,"Victorio Mapa Blvd, Manila",14.5959,121.02
LTFRB_1854,"P. Sanchez St, Manila",14.5953,121.023
LTFRB_1855,"Valenzuela, Manila",14.598,121.015
LTFRB_1856,"Cordillera, Manila",14.5963,121.015
LTFRB_1857,"Lubiran, Manila",14.5939,121.017
LTFRB_1858,"Mag J A santos, Manila",14.5919,121.02
LTFRB_1859,"Bacood, Manila",14.5899,121.02
LTFRB_1860,"Bacood / Dalisay Intersection, Manila",14.5895,121.017
LTFRB_1861,"P. Sanchez St, Manila",14.5942,121.026
LTFRB_1862,"Daang Bakal / New Panaderos Extension Intersection, Manila",14.5921,121.026
LTFRB_1863,"New Panaderos Extension / 34 Rte Rev. G. Aglipay Intersection, Mandaluyong City",14.5897,121.023
LTFRB_1864,"New Panaderos / Castañeda Intersection, Manila",14.5874,121.021
LTFRB_1865,"F Y Manalo, Manila",14.5875,121.017
LTFRB_1866,"F Y Manalo, Manila",14.5872,121.014
LTFRB_1867,"F Y Manalo, Manila",14.586,121.012
LTFRB_1868,"Lamayan / New Panaderos Intersection, Manila",14.5847,121.018
LTFRB_1869,"New Panaderos / Old Panaderos Intersection, Manila",14.582,121.013
LTFRB_1870,"Pedro Gil, Manila",14.5808,121.01
LTFRB_1871,"Pedro Gil / Felix Intersection, Manila",14.5798,121.006
LTFRB_1872,"La Concordia College, Pedro Gil, Manila",14.5791,121.003
LTFRB_1873,"Pedro Gil / Fabie Intersection, Manila",14.5787,121.0
LTFRB_1874,"Pedro Gil / Union Intersection, Manila",14.5788,120.997
LTFRB_1875,"Perdigon / Penafrancia Intersection, Manila",14.5801,120.997
LTFRB_1876,"Plaza Dilao Rd, Manila",14.581,121.0
LTFRB_1877,"President Quirino Ave, Manila",14.578,120.998
LTFRB_1878,Angel Linao / Pedro Gil,14.5782,120.993
LTFRB_1879,"Pedro Gil, Manila",14.58,120.989
LTFRB_1880,"San Gregorio Bridge, Manila",14.5809,120.992
LTFRB_1881,"San Gregorio / Paz St, Manila",14.5814,120.995
LTFRB_1882,"President Quirino Ave. Ext / Paz St Intersection, Manila",14.5846,120.995
LTFRB_1883,"President Quirino Ave. Ext, Manila",14.5826,120.997
LTFRB_1884,"J. Zamora St / Burgos Intersection, Manila",14.5842,120.999
LTFRB_1885,"President Quirino Ave / J. Zamora St, Manila",14.5862,121.002
LTFRB_1887,"Industria / Hilum Intersection, Manila",14.5897,121.003
LTFRB_1888,"Jesus, Manila",14.5929,121.004
LTFRB_1889,"Palumpong / Beata Intersection, Manila",14.5908,121.006
LTFRB_1890,"Beata, Manila",14.5911,121.008
LTFRB_1891,"Lorenzo Dela Paz / Baretto Intersection, Manila",14.5907,121.011
LTFRB_1892,"Lorenzo Dela Paz, Manila",14.5911,121.013
LTFRB_1893,"Robinson's Place - Otis, Manila",14.5872,120.995
LTFRB_1894,"Paz Mendoza Guazon, Manila",14.5897,120.997
LTFRB_1895,"Paz Mendoza Guazon, Manila",14.5922,121.0
LTFRB_1896,"Nagtahan Bridge, Manila",14.5943,121.002
LTFRB_1897,"Nagtahan Bridge, Manila",14.5972,121.001
LTFRB_1898,"Nagtahan Flyover / Duhat Intersection, Manila",14.5998,121.0
LTFRB_1899,"President Quirino Ave / Angel Linao Intersection, Manila",14.5745,120.995
LTFRB_1900,"South Luzon Expressway, Manila",14.5726,121.0
LTFRB_1901,"Singalong, Manila",14.5714,120.995
LTFRB_1902,"Julio Nakpil, Manila",14.5756,120.993
LTFRB_1903,"Gen M Malvar, Manila",14.5758,120.991
LTFRB_1904,"Agusto Francisco, Manila",14.574,121.004
LTFRB_1905,"Agusto Francisco / Pasig Line Intersection, Manila",14.5776,121.007
LTFRB_1906,"Revellin, Manila",14.5772,121.011
LTFRB_1907,"Estrada / Arellano Ave Intersection, Manila",14.566,120.998
LTFRB_1908,"Dian / Pablo Ocampo Sr. Intersection, Manila",14.5651,121.0
LTFRB_1909,"Arellano Ave / Estrada Intersection, Manila",14.562,120.999
LTFRB_1911,"Zobel Roxas Ave / Madre Perla Intersection, Manila",14.567,121.004
LTFRB_1912,"Caton / Zobel Roxas Ave Intersection, Manila",14.5691,121.006
LTFRB_1916,"Pablo Ocampo Sr. / G.Del Pilar, Manila",14.5661,121.002
LTFRB_1975,"Senator Gil Puyat Ave, Makati City, Manila",14.5619,121.02
LTFRB_1994,"Tejeron, Makati City, Manila",14.5751,121.012
LTFRB_2004,"Manila South Cemetery, Kalayaan Ave, Makati City, Manila",14.5677,121.021
LTFRB_2005,"Kalayaan Ave, Makati City, Manila",14.5672,121.022
LTFRB_2006,"Kalayaan Ave / South Ave Intersection, Makati City, Manila",14.5687,121.018
LTFRB_2009,"South Ave / Pablo Ocampo Sr. Extension, Makati City, Manila",14.5666,121.017
LTFRB_2010,"Metropolitan Ave / South Avenue, Makati City, Manila",14.5643,121.016
LTFRB_2047,"Villarica St / A. Mabini Intersection, Mandaluyong City, Manila",14.5868,121.023
LTFRB_311,"DPWH, A. Del Mundo Street / 4th Avenue West Intersection, Caloocan City",14.6432,120.982
LTFRB_321,"P. Sevilla Street / 2th Avenue West Intersection, Caloocan City",14.6334,120.981
LTFRB_323,"3th Avenue West / Del Mundo Intersection, Caloocan City",14.6418,120.982
LTFRB_325,2th Avenue West / Del Mundo Intersection Caloocan City,14.6404,120.982
LTFRB_326,"Teodoro, Caloocan City",14.6411,120.983
LTFRB_327,"2th Avenue West, Teodoro, Caloocan City",14.6404,120.983
LTFRB_328,"3th Avenue West, Caloocan City",14.6417,120.983
LTFRB_337,"Westminister High School / Tondo Hospital, North Bay Boulevard, Tondo",14.6352,120.962
LTFRB_338,"Dried Fish Dealer, North Bay Boulevard, Tondo",14.6324,120.964
LTFRB_339,"North Bay Boulevard / Rodriguez Intersection, Tondo",14.6299,120.965
LTFRB_340,"H. Lopez Blvd / Guidote Intersection, Tondo",14.6271,120.966
LTFRB_341,"SM Hypermarket, President Ferdinand E. Marcos Highway, ondo",14.6324,120.959
LTFRB_342,"President Ferdinand E. Marcos Highway / Miguel de Legaspi Intersection, Tondo",14.63,120.959
LTFRB_343,"Vitas Meat Slaughter House, President Ferdinand E. Marcos Highway, Tondo",14.6283,120.96
LTFRB_344,"President Ferdinand E. Marcos Highway / Bonifacio Intersection, Tondo",14.6254,120.96
LTFRB_345,"Manila Film Centre, President Ferdinand E. Marcos Highway, Tondo",14.6226,120.96
LTFRB_346,"Vitas, Velasquez, Tondo",14.6282,120.962
LTFRB_347,"Old Proctor and Gamble Factory, Vitas, Velasquez, Tondo",14.6253,120.963
LTFRB_349,"d E. Marcos Highway / Capulong Intersection, Velasquez, Tondo",14.6204,120.96
LTFRB_350,"d E. Marcos Highway / Herbosa Intersection, Velasquez, Tondo",14.6177,120.96
LTFRB_351,"San Pablo Apostle Pariah, Velasquez, Tondo",14.6235,120.965
LTFRB_352,"Velasquez, Tondo",14.6221,120.965
LTFRB_353,"F. Varona / Trinidad Intersection, Tondo",14.6231,120.964
LTFRB_354,"F. Varona / Nepomuceno Intersection, Tondo",14.6215,120.965
LTFRB_355,"Velasquez / Lallana Intersection, Tondo",14.6209,120.965
LTFRB_356,"Emilio Jacinto Elementary School, Velasquez, Tondo",14.6199,120.966
LTFRB_357,"Velasquez / Navaroo Intersection, Tondo",14.6191,120.966
LTFRB_365,"A. Mabini Avenue, Caloocan City",14.6407,120.976
LTFRB_366,"Matrinez Memorial College, A. Mabini Avenue, Juan Luna, Caloocan City",14.6384,120.976
LTFRB_368,"John Paolo, A. Mabini Avenue, Manila",14.6365,120.975
LTFRB_369,"The Lord is my Shepard, A. Mabini Avenue, Manila",14.6341,120.975
LTFRB_370,"Juan Luma, / Hermosa, Manila",14.6327,120.975
LTFRB_371,"Angels Home Learning School, Juan Luma, Manila",14.6312,120.974
LTFRB_372,"St Joseph School, Juan Luma / Pampanga, Manila",14.6288,120.974
LTFRB_373,"Torres High School, Juan Luma, Manila",14.6275,120.974
LTFRB_374,"Gagalangin Fire Station, Juan Luma, Manila",14.6253,120.973
LTFRB_375,"Manila Faith Assembly of God, Juan Luma, Manila",14.6221,120.972
LTFRB_376,"Yan-An Cargo, North Bay Blvd, Manila",14.6231,120.97
LTFRB_377,"Immaculate Conception Academy, North Bay Blvd, Manila",14.6246,120.968
LTFRB_378,"F. Benitez Elementary School, Juan Luma, Caloocan City",14.6264,120.973
LTFRB_379,"Timoteo Paez Integrated School, Rodriguez, Manila",14.6309,120.967
LTFRB_380,"Don Bosco Tondo Soccer Field, Radial Road 10, Manila",14.6155,120.96
LTFRB_381,"Radial Road 10, Manila",14.6128,120.96
LTFRB_382,"Radial Road 10 / Moriones Intersection, Manila",14.6096,120.961
LTFRB_383,"Moriones / Masinop Intersection, Manila",14.6097,120.963
LTFRB_384,"Moriones / Sta. Maria Intersection, Manila",14.6101,120.967
LTFRB_385,"Philippine Ports Authority, President Ferdinand E. Marcos Highway, Manila",14.6073,120.961
LTFRB_386,"President Ferdinand E. Marcos Highway / Lakandula Intersection, Manila",14.6027,120.962
LTFRB_387,"President Ferdinand E. Marcos Highway / Kagitingan Intersection, Manila",14.6028,120.963
LTFRB_388,"E. Almario Elementary School, Kagitingan, Manila",14.6017,120.964
LTFRB_389,"Moriones, Manila",14.6099,120.965
LTFRB_390,"President Ferdinand E. Marcos Highway / Lakandula Intersection, Manila",14.6046,120.961
LTFRB_391,"Juan Luma / Raxa Bago Intersection, Manila",14.6204,120.972
LTFRB_392,"Pritil Public Market, Juan Luma / Tayuman Road Intersection, Manila",14.6179,120.971
LTFRB_393,"Jose Corazon de Jesus Elementary School, Juan Luma, Manila",14.6142,120.97
LTFRB_394,"Iglesia Ni Cristo, Juan Luma, Manila",14.6106,120.969
LTFRB_395,"Herbosa / Trinidad Rizal Intersection, Manila",14.6182,120.967
LTFRB_396,"Pritil Public Market, Herbosa, Manila",14.6176,120.97
LTFRB_397,"Yangco Elementary School, Franco, Manila",14.6162,120.969
LTFRB_398,"Sto. Nino Church, Nicolas Zamora, Manila",14.608,120.967
LTFRB_399,"Isabelo delos Reyes Elementary School, Nicolas Zamora, Manila",14.6089,120.968
LTFRB_400,"Wet Market, Juan Luma, Manila",14.6081,120.969
LTFRB_401,"Union Bank of Philippines, Juan Luca, Manila",14.6065,120.97
LTFRB_402,"P. Rada / Carman Planas Intersection, Manila",14.6055,120.968
LTFRB_403,"Ylayay, Manila",14.6068,120.968
LTFRB_404,"Tondo High School, Quezon, Manila",14.6112,120.963
LTFRB_405,"Quezon / Coral Street Intersection, Manila",14.6138,120.963
LTFRB_406,"Quezon / Dandan Intersection, Manila",14.6165,120.963
LTFRB_407,"Quezon / Herbosa Intersection, Manila",14.618,120.962
LTFRB_4259,"Roxas Blvd/President Querino Av, Manila",14.5643,120.985
LTFRB_4260,"Metropolitan Museum of Manila, Roxas Blvd, Manila",14.5617,120.986
LTFRB_4261,"Roxas Blvd / R.Layug, Manila",14.557,120.988
LTFRB_4273,"PNR Vito Cruz Station, South Luzon Expressway, Makati City, Manila",14.5667,121.003
LTFRB_4274,"South Luzon Expressway, Makati City, Manila",14.5693,121.001
LTFRB_4275,"PNR San Andres Station, South Luzon Expressway, Makati City, Manila",14.5756,120.998
LTFRB_4319,"Pablo Ocampo Sr, Makati City, Manila",14.5641,120.998
LTFRB_4320,"Bautista, Makati City, Manila",14.5639,120.999
LTFRB_4321,"Bautista / Ampere, Makati City, Manila",14.5623,121.0
LTFRB_4326,"Philippine Normal University, San Marcelino / Ayala Blvd, Manila",14.5887,120.985
LTFRB_4327,"Technological University of Philippines, San Marcellino, Manila",14.5871,120.985
LTFRB_4328,"Adamson University, San Marcelino, Manila",14.5857,120.986
LTFRB_4329,"Lorrie's Kitchenette, San Marcelino / T.M. Kalaw, Manila",14.5846,120.987
LTFRB_4330,"D Romualdez Sr / United Nations Ave, Manila",14.5837,120.988
LTFRB_4331,"D Romualdez Sr, Manila",14.5852,120.988
LTFRB_4332,"D Romualdez Sr, Manila",14.5869,120.987
LTFRB_4333,"D Romualdez Sr / Zobel, Manila",14.5886,120.987
LTFRB_4334,"Silver Sand Beach Resort, United Nations Ave / P. Correa, Manila",14.5841,120.99
LTFRB_4335,"United Nations Ave / Tanque, Manila",14.5847,120.992
LTFRB_4336,"United Nations Ave / President Quirino Ave Ext, Manila",14.5853,120.994
LTFRB_4344,"5th Ave West / Maria Clara St, Caloocan City, Manila",14.6444,120.985
LTFRB_4396,"Bonifacio Dr, Manila",14.5927,120.969
LTFRB_4397,"Bonifacio Dr, Manila",14.5943,120.969
LTFRB_4398,"Bonifacio Dr, Manila",14.596,120.967
LTFRB_4399,"Del Pan Flyover, Manila",14.5975,120.966
LTFRB_4400,"Del Pan Flyover, Manila",14.5993,120.965
LTFRB_4402,"Del Pan Flyover, Manila",14.5977,120.966
LTFRB_4403,"Bonifacio Dr, Manila",14.5958,120.968
LTFRB_4404,"Bonifacio Dr, Manila",14.5941,120.969
LTFRB_4405,"Bonifacio Dr, Manila",14.5925,120.97
LTFRB_4406,"Bonifacio Dr, Manila",14.5912,120.971
LTFRB_4484,"Maria Y. Orosa St, Manila",14.5832,120.981
LTFRB_4485,"Juan Luna Monument, Padre Burgos St / Maria Y. Orosa St, Manila",14.5847,120.979
LTFRB_4486,"Juan Luna Monument, General Luna St, Manila",14.5859,120.978
LTFRB_4487,"Juan Luna Monument, Padre Burgos St / General Luna St, Manila",14.5853,120.979
LTFRB_4488,"Padre Burgos St, Manila",14.5872,120.981
LTFRB_4489,"Padre Burgos St / Taft Ave, Manila",14.5904,120.981
LTFRB_4490,"Navidad Almeda-Lopez, Manila",14.5904,120.983
LTFRB_4491,"T.M. Kalaw, Manila",14.5829,120.983
LTFRB_4492,"T.M. Kalaw, Manila",14.5824,120.982
LTFRB_4493,"LRT-1 United Nations Ave Station, T.M. Kalaw / General Luna St, Manila",14.5832,120.984
LTFRB_4505,"J. Teodoro / 5th Ave West, Caloocan City, Manila",14.6446,120.983
LTFRB_4510,"Circumferential Road 3 / M.H. Del Pilar St, Caloocan City, Manila",14.6445,120.984
LTFRB_4511,"4th Ave East / M.H. Del Pilar St, Caloocan City, Manila",14.6431,120.984
LTFRB_4512,"3rd Ave East / M.H. Del Pilar St, Caloocan City, Manila",14.6417,120.984
LTFRB_4664,"Bataan, Manila City",14.5961,121.018
LTFRB_4665,"Bataan, Manila City",14.5945,121.021
LTFRB_4667,"Muelle de Binondo, Manila City",14.5967,120.975
LTFRB_4669,"Sto Cristo, Manila City",14.5997,120.973
LTFRB_4670,"Sto Cristo, Manila City",14.601,120.971
LTFRB_4671,"Sta Maria, Manila City",14.6124,120.967
LTFRB_4672,"Velasquez, Manila City",14.6148,120.966
LTFRB_4673,"Tayuman Road, Manila City",14.6174,120.974
LTFRB_4674,"Plaza Santa Cruz, Manila City",14.5992,120.98
LTFRB_4675,"Evangelista Street, Manila City",14.6004,120.983
LTFRB_4676,"Evangelista Street, Manila City",14.6026,120.984
LTFRB_4677,"Sergio H Loyola, Manila City",14.6088,120.994
LTFRB_4678,"Sergio H Loyola, Manila City",14.6107,120.996
LTFRB_4679,"Sergio H Loyola, Manila City",14.613,120.999
LTFRB_4680,"Matimyas, Manila City",14.6138,121.001
LTFRB_4681,"Matimyas, Manila City",14.6134,121.002
LTFRB_4682,"J Fajardo, Manila City",14.6122,121.0
LTFRB_4683,"J Fajardo, Manila City",14.6109,120.999
LTFRB_4684,"J Fajardo, Manila City",14.6089,120.996
LTFRB_4988,Tutuban PNR,14.6113047664,120.9731197357
LTFRB_4991,Blumentritt PNR,14.6225687949,120.9845995903
LTFRB_4992,Dapitan/Laon Laan PNR,14.6164229634,120.9928822517
LTFRB_4993,España PNR,14.6124156225,120.9966695309
LTFRB_4994,Paco PNR,14.5790251975,120.9991693497
LTFRB_4995,San Andres PNR,14.5728781493,120.9997057915
LTFRB_4996,Vito Cruz PNR,14.5668970731,121.0029351711
LTFRB_4998,Pandacan PNR,14.5907373413,121.009093523
LTFRB_4999,Santa Mesa PNR,14.6006423383,121.0102844238
